src,ref
"Das Tempo der Konvergenz beschleunigte sich weiter während der globalen Finanzkrise der Jahre 2008-2009 und auch kurz danach: die gesamte durchschnittliche Differenz des Einkommenswachstums pro Kopf stieg in den Jahren von 2008 bis 2012 auf über vier Prozentpunkte, wobei der entsprechende Wert zwei Jahrzehnte davor bei etwas mehr als zwei Prozentpunkten lag. Nun, da sich die Industrieländer erholen – so schwach diese Erholung auch ausfallen mag – wird sich die Wachstumsdifferenz wahrscheinlich wieder auf etwa zwei Prozentpunkte verringern. ","As the advanced economies recover, however weakly, the growth differential is likely to narrow again, perhaps to about two percentage points, which still implies steady convergence at a decent pace. "
Nicht vorhandene Gesetze stehen in direktem Zusammenhang mit nicht vorhandenen Vorstellungen. ,Unformed laws are directly related to unformed ideas. 
Es ist tatsächlich eine Sache der Überzeugung. ,It really is a matter of conviction. 
Aber irgendwann ist die Zeit abgelaufen. ,But time eventually does run out. 
Viele von ihnen haben die Ausgaben für Wissenschaft und Bildung in den letzten Jahren steil erhöht. ,Many of them have sharply increased funding for science and education in recent years. 
"Dafür gibt es kein Geld, kam die Antwort. ","No funding for that, came the reply. "
Außerdem steht dem Land sein Nachbar Türkei zur Seite. ,"Moreover, it has neighboring Turkey on its side. "
"Verschiebt man alles ein wenig nach links, landet man bei den Problemen des brasilianischen Präsidenten Lula Ignacio da Silva. ","Shift everything a bit to the left, and you arrive at the problems facing President Lula Ignacio da Silva in Brazil. "
Spanien könnte in Kürze vor einem ähnlichen Dilemma stehen. ,Spain may soon face a similar dilemma. 
"Jetzt ist der Moment gekommen, um diese Welt zu erschaffen. Die Gelegenheit dazu dürfen wir nicht verstreichen lassen. ",Now is the time to begin creating this world. 
"Obwohl er damals in Sicherheit zu sein schien, wurde er eineinhalb Jahre später nach Den Haag ausgeliefert, um vor Gericht zu stehen. ","Though he seemed secure at the time, a year and a half later he was sent to The Hague to stand trial. "
"Leider haben sich viele Molekulargenetiker jeder Verantwortung dafür entzogen, die Gesamtbelastung durch solche Krankheiten zu senken. ","Unfortunately, many human molecular geneticists have abdicated any responsibility for trying to decrease the overall burden of such diseases. "
Auch er war bemüht um Beruhigung. ,"He, too, was in a reassuring mood. "
Zehntausende Migranten und Flüchtlinge sind noch immer am Rand des Kontinents gestrandet. ,Tens of thousands of migrants and refugees are still stranded at the edge of the continent. 
"Die Landesfarben werden entrollt, und die Schlachtrufe ertönen. ","Colors will be unfurled, and battle cries will sound. "
Im vergangenen Herbst wurde ihnen dann jedoch seitens der Regierung eine Absage erteilt und der Globale Fonds erteilte der Gruppe Nothilfe für die kommenden zwei Jahre. ,"But last fall the government reneged, and the Global Fund issued the group an emergency grant for two years. "
Erstens gibt es so etwas wie einen Block der Schwellenländer nicht. ,"First, there is no such thing as a bloc of emerging countries. "
Sie betrachteten die von ihnen erworbenen Gemälde und Skulpturen als eine Verbindung zur Ewigkeit. ,They saw their acquisitions of paintings and sculptures as a connection to eternity. 
"Vielmehr zog er es vor, Europa zu einem Zeitpunkt als seine Wirtschaft begann, dem Rest der Welt hinterherzuhinken, in Richtung einer politischen und Währungsunion zu lenken. ","He preferred to help steer Europe toward monetary and political union, just when its economy had begun to fall behind the rest of the world. "
Frankreichs Präsident Jacques Chirac hat die EU-Beitrittsländer in Mittel- und Osteuropa aufgeschreckt. ,French President Jacques Chirac has alarmed the EU candidate countries of Central and Eastern Europe. 
"Ein Westen, der in dieser Krise gespalten ist, kann nicht Bestand haben. Es ist Zeit zum Handeln. ",A West that is divided in this crisis cannot stand. 
Außerdem bildet die nicht risikobereinigte Eigenkapitalrendite typischerweise die Gehaltsbasis der Manager. ,The danger for central banks stems from the fact that the implicit subsidies provided to major financial institutions are not measured in any budget. 
"Möglicherweise besteht die Antwort einfach darin, dass sich der Kreml selbst in die Enge getrieben hat. ",The answer could be simply that the Kremlin has painted itself into a corner. 
"Dennoch verstehe ich den Impuls, um der Gesundung und Rekonstruktion der Gesellschaft willen die Bestrafung zu begrenzen. ","Nonetheless, I understand the impulse to limit punishment in order that society heal and rebuild. "
Indien befindet sich an der Schwelle einer Ära beispiellosen Wachstums. ,India is at the threshold of an era of unprecedented growth. 
Und jetzt profitieren davon die Populisten. ,Ordinary people were only rarely consulted. 
"In dem Maße, in dem Rudis Interesse an der Politik wuchs, verbreitete sich sein Ruhm. ","As his policy interests grew, Rudi's fame spread. "
"Neben vielen anderen Entscheidungen, die bei ihnen gut funktionierten, haben beide Länder auf ein stehendes Heer verzichtet. ","Among many other decisions that have worked out well for them, both countries have foregone a standing army. "
"So argumentierte ein an dem Projekt beteiligter Ökonom, dass sich auf eine Handvoll zentraler Krankheiten zu konzentrieren Inseln der Exzellenz inmitten eines Meeres der Dysfunktionalität schaffen würde. ","For example, one economist working on the project argued that focusing on a handful of key diseases creates islands of excellence in a sea of dysfunction. "
West- und Osteuropa sind sich uneins im Hinblick auf die Flüchtlingskrise. ,Western and Eastern Europe are at odds over the refugee crisis. 
Erst dann wird es mit der Toleranz Afrikas gegenüber Tyrannen ein Ende haben. ,Only then will Africa's tolerance for tyrants be ended. 
"Wie andere Länder müssen die USA ihre internen Brandmauern weiter stärken, um ihre Anfälligkeit gegenüber der nach wie vor komplexen Krise auf der anderen Atlantikseite zu begrenzen. ","Like other countries, the US must continue to strengthen internal firewalls to limit its vulnerability to what is still a complex crisis across the Atlantic. "
So führt er zum Beispiel das Dahinschwinden von Arbeitsplätzen in der Industrie als offenkundigsten Beweis für den Niedergang Frankreichs an. ,"For example, he cites the draining away of industrial jobs as the most glaring evidence of France's decline. "
Dementsprechend dürfen die Akteure zivilen Ungehorsams nicht in die Falle von Höflichkeit und Ehrbarkeit laufen. ,"Accordingly, potential practitioners of civil disobedience should not allow themselves to be caught in a trap of politeness and respectability. "
Anderswo in Europa sind die Tendenzen ähnlich. ,The trends are similar elsewhere in Europe. 
"Bin ich nur ein in die Jahre gekommener Veteran, der wehmütig auf die Tage des Kampfes zurückblickt? ",Perhaps. But I am not a nostalgic type. 
Russland ist dieser Bedrohung genau wie alle anderen ausgesetzt. ,Russia is threatened by this as much as anyone. 
"Andererseits ist es aber ehrbarer das Opfer eines Verbrechens zu sein, als der Täter. ",But to be the victim of a crime is obviously more respectable than being a criminal. 
"Russland und die Ukraine sind nicht die einzigen, die mit dieser Zwillings-Epidemie konfrontiert sind. ",Russia and Ukraine are not alone in facing these twin epidemics. 
"Uns in diesen Punkten etwas vorzumachen bedeutet, den Klimawandel nicht wirksam zu bekämpfen. ",Fooling ourselves on these points means failing to address climate change effectively. 
Doch sollte uns die Langfristigkeit dieser Herausforderung nicht in Untätigkeit verfallen lassen. ,"The reinvention of energy, food, transport, and other systems will take decades, not years. "
Die Entfernung zwischen dem Ersten und dem Dritten Rom ,The Distance Between the First and Third Rome 
Die Vergewaltigung der Freiheit in Burma ,The Rape of Freedom in Burma 
"Die gute Nachricht besteht darin, dass die von vielen Experten prognostizierte Katastrophe abgewendet wurde und die Rezession zu einem Ende kommt. ","The good news is that the disaster predicted by many pundits has been avoided, and the recession is coming to an end. "
Aber wenigstens unterhalten uns die Medien mit ihrer regen Betriebsamkeit. ,"But at least the media are doing brisk business, and we are being entertained. "
"Griechenland setzte dies um, doch die Depression hielt weiter an. ","Greece followed through, but the depression continued. "
"Falls dem so ist, bleibt nur zu hoffen, dass ihnen beim Anblick von Watsons Selbstdemontage nicht der Mut vergangen ist, sich in dieses Minenfeld zu wagen. ","If so, one can only hope that watching how Watson blew himself up will not discourage them from venturing into the minefield. "
Bestenfalls lässt sich der Zeitpfad der Förderung in die Zukunft verschieben. ,"At best, it seems that the time path of extractions can be tilted toward the future. "
"Hier geht es um einen Machtkampf, nicht um ökonomische Gerechtigkeit oder ein besseres Leben. ","This is a struggle for power, not for economic justice or a better life. "
Ceteris paribus werden höhere Konzentrationen davon den Planeten aufheizen. ,"All else being equal, higher concentrations will warm the planet. "
"Russland, so die verbreitete Ansicht, kann sich auf Kapital aus dem eigenen Land stützen. ","Russia, it is widely believed, can rely on domestic capital. "
"Und da selbst sozialistische Parteien eine liberale Wirtschaftspolitik unterstützt haben, überrascht es nicht, dass die Kräfte vom rechten Rand mit ihren nationalistischen und protektionistischen Zwischentönen die soziale Frage vereinnahmt haben. ","And, since even socialist parties pushed liberal economic policies, it is not surprising that the far right, with its nationalist and protectionist overtones, has hijacked the social question. "
Die Staatsduma ist auch verblasst. ,The State Duma has also faded. 
"Die meisten Geschäfte werden ja nicht vor Gerichten sondern bei Treffen abgewickelt, bei denen es auf Vertrauen und den Guten Ruf ankommt. ",Most business is not conducted in courts but in meetings where trust and reputation are essential. 
"Aber ein Amt, das für Giganten wie Charles de Gaulle maßgeschneidert wurde, könnte für irgendeinen Mann oder eine Frau schlicht auch zu groß sein. ","Indeed, it could very well be that the failures of recent French presidents point to a structural problem at the heart of the French constitution, and not just to the shortcomings of its various incumbents. "
"Diese Forschungsrichtung sagt uns jedoch ausdrücklich nicht, dass Wachstum allein durch Entschuldung wieder hergestellt wird. ",No one believes that fiscal balance is the whole growth model anywhere. 
