src,ref
劳伦斯利物穆尔国家实验室的工程师们 有一个关于一个更大的望远镜的构想。,Engineers at Lawrence Livermore National Lab had an idea for a telescope much larger.
经常性的， 我们站在加油站，感觉很无助。,"Here we are normally; we're standing at the gas pump, and we're feeling kind of helpless."
很多人猜想随着我们开始相信 不止有一个太阳系而是有无数的其他类太阳系， 不止有一个银河系而是有很多其他星系， 我们甚至应该考虑不止有一个大爆炸而是许多大爆炸。 或许这许多大爆炸展示出 极其多样的物理特性。,"Many people suspect that just as we've gone from believing in one solar system to zillions of solar systems, one galaxy to many galaxies, we have to go to many Big Bangs from one Big Bang, perhaps these many Big Bangs displaying an immense variety of properties."
所以当我更多阅读马斯洛的著作时， 我开始意识到 马斯洛在晚年的时候 尝试着将这种个人的需求的不同层级 应用在集体层面， 应用在组织中，尤其在商业企业中。,"So as I started reading more Maslow, what I started to realize is that Maslow, later in his life, wanted to take this hierarchy for the individual and apply it to the collective, to organizations and specifically to business."
希腊历史学家色诺芬 在他所著的《赛鲁士的教育》一书中 认为赛鲁士是一位伟大的统治者,"The Greek historian Xenophon wrote his book ""Cyropaedia"" promoting Cyrus as the great ruler."
我们将会用一个 来自年轻、健康的猪的 关节软骨 剥离掉它的抗原 载上你自己的干细胞 然后将其放回 你自己膝盖处的关节 将其固定，让你自己治愈破损的表面 并让其自己为你的膝盖生长一个新的生物表面,"So what we're going to do is take an articular cartilage from a young, healthy pig, strip it of its antigens, load it with your stem cells, then put it back on to that arthritic surface in your knee, tack it on there, have you heal that surface and then create a new biologic surface for your knee."
然后我们去了北约旦， 耶路撒冷， 那儿的一切都和亚伯拉罕有关，然后是伯利恒， 最终来到他被埋葬的地方 希伯伦。,"We then came to Northern Jordan, to Jerusalem, which is all about Abraham, to Bethlehem, and finally to the place where he's buried in Hebron."
要回答这个问题， 并对二氧化碳进行一个明确的归属， 你还必须了解一些 造成变化的所有这些其它的媒介。,"But to answer that question, to make a clear attribution to carbon dioxide, you have to know something about all of these other agents of change."
我不认为这部分市场可以通过 世界上其它地方的公司空降过来 以及只是倾倒产品和往市场里销售可以满足。,"I don't think this segment of the market can be addressed by companies parachuting from another place of the world, and just dumping product and selling into the markets."
另一个报告，是费将军所做的调查， 认为整个系统是有罪的，在该报告中， 他认为是环境造成了阿布格莱布事件， 领导力的失误， 导致了虐待的发生， 以及在很长一段时间内， 当局高层一直被蒙在鼓里。,"So another report, an investigative report by General Fay, says the system is guilty. And in this report, he says it was the environment that created Abu Ghraib, by leadership failures that contributed to the occurrence of such abuse, and the fact that it remained undiscovered by higher authorities for a long period of time."
（欢呼） 但首先， 我需要和大家聊下我认为在 可降解塑料中最差的品种。,"But first, I need to talk to you about what I consider one of the most egregious offenders in the disposable plastics category."
在我看来， 这类科技 有改变第一线面临饥饿， 营养以及营养不足的潜能。,"And these types of technologies, I see, have the potential to transform the face of hunger and nutrition, malnutrition out on the front lines."
我们都看过卡特里纳飓风的图片， 我想这些图片对几百万人， 都产生了极大影响。,"We all saw those images after Katrina, and I think for millions of people they had a very strong impact."
所以，那正是积极的一面。而循环的绕圈则是它消极的一面。,"So, that's the upside. The circular mill is the downside."
有袋动物是一种身前有口袋的哺乳动物 比如袋鼠,A marsupial is a mammal with a pouch like a kangaroo.
举例来说：这是产生能够满足整个美国交通需要的纤维素乙醇 所需要的陆地面积。,"For example, cellulosic ethanol, to power the entire U.S. vehicle fleet, this is how much land you would need."
是所有市场的先导者。你们记得因特网吧！,It is the mother of all markets. You remember that Internet?
正如流感一样多变的 艾滋病毒让流感病毒 相形见绌就像直布罗陀海峡的岩石不起眼。,"As variable as flu is, HIV makes flu look like the Rock of Gibraltar."
我觉得这是万物有灵论 多神论和一神论的来源,I think it's the basis of animism and polytheism and monotheism.
不要忘了人类 患的最坏的病 是一些诸如犹豫、 阿兹海默症、毒瘾这样的疾病。,"Let's not forget that some of the worst diseases of humankind are diseases such as depression, Alzheimer's disease, drug addiction."
作为一个穆斯林，我首先想到的就是 前往麦加拜访伊斯兰教 最神圣的圣坛克尔白,"And the first thing I wanted to do as a Muslim was go to Mecca and visit the Kaaba, the holiest shrine of Islam."
我们可以说他们是否发现了 阿尔罕布拉所有的对称性吗？,Can we say whether they discovered all of the symmetries in the Alhambra?
我觉得我们的讨论证明事实恰恰相反 我觉得我们的讨论证明事实恰恰相反 一个更好的互相尊重的方式是直面日常生活中所涉及的伦理道德问题 一个更好的互相尊重的方式是直面日常生活中所涉及的伦理道德问题 一个更好的互相尊重的方式是直面日常生活中所涉及的伦理道德问题 一个更好的互相尊重的方式是直面日常生活中所涉及的伦理道德问题 一个更好的互相尊重的方式是直面日常生活中所涉及的伦理道德问题 而不是要求人们在讨论政治问题时回避他们最深层的道德信仰 而不是要求人们在讨论政治问题时回避他们最深层的道德信仰 而不是要求人们在讨论政治问题时回避他们最深层的道德信仰 而不是要求人们在讨论政治问题时回避他们最深层的道德信仰,"It seems to me that our discussion reflects the opposite, that a better way to mutual respect is to engage directly with the moral convictions citizens bring to public life, rather than to require that people leave their deepest moral convictions outside politics before they enter."
