src,ref
"Once seen as a personal and private matter in family life, unpaid caregiving has formed the invisible backbone of our health and social systems all over the world. ","Einst als private Angelegenheit des Familienlebens angesehen, ist unbezahlte Pflege weltweit zur unsichtbaren Stütze unserer Gesundheits- und Sozialsysteme geworden. "
Lucky me. ,Ich Glückspilz. 
And this took me awhile to figure out. ,"Und ich habe eine Weile gebraucht, um das herauszufinden. "
Try and inflate it. ,Versuchen wir ihn aufzublasen. 
How many inventors and untold entrepreneurs live out this phenomenon? ,Wie viele Erfinder und verborgene Unternehmer leben dieses Phänomen? 
Fair enough. ,Na gut! 
HA: Thank you. ,HA: Danke schön. 
"Here's another one -- completely different one: Why is it that we don't do the blindingly obvious things we should do to combat climate change, very, very simple things like buying energy-efficient appliances, putting in efficient lights, turning the lights off occasionally, insulating our homes? ","Hier ist ein weiteres -- völlig anderes. Warum tun wir nicht die Dinge die wir offensichtlich tun sollten, um die Klimaerwärmung zu bekämpfen, sehr, sehr einfache Dinge, wie zum Beispiel, energie-effiziente Geräte zu kaufen, effiziente Beleuchtung zu nutzen, das Licht manchmal ausschalten, unsere Häuser zu isolieren? "
AK: OK. ,AK: Okay. 
This is your first quest. Here we go. ,Hier ist die erste Aufgabe. Okay. 
"Well, I could also start here. ",Ich kann auch hier beginnen. 
"Descriptivism, on the other hand, gives us insight into how our minds work and the instinctive ways in which we structure our view of the world. ","Andererseits liefert uns der Deskriptivismus Einsichten dazu, wie unser Verstand funktioniert und zu der Weise, wie wir unsere Weltsicht strukturieren. "
You know -- all the stuff. ,Ihr wisst schon -- all der Kram. 
Okay. ,Okay. 
"And the first one, in fact, is something that has been known for most of recorded history, and that is, that the planet Earth, or the solar system, or our environment or whatever, is uniquely suited to sustain our evolution -- or creation, as it used to be thought -- and our present existence, and most important, our future survival. ","Die erste ist sogar eine, die fast von Beginn der schriftlichen Überlieferung an bekannt war: Und zwar, daß der Planet Erde oder das Sonnensystem, oder unsere Umwelt oder was auch immer, einzigartig geeignet ist, unsere Evolution - oder die Schöpfung, wie man früher dachte - und unsere gegenwärtigen Lebensumstände, und - am allerwichtigsten - unser zukünftiges Überleben zu ermöglichen. "
"Well, is this a typical place? ",Gewöhnlich. Also -- ist dies hier ein gewöhnlicher Ort? 
"As a result, people in many countries, like mine, Russia, look at history as something that was predetermined or determined by the leaders, and common people could not influence it in any way. ","Deshalb sehen Menschen aus vielen Ländern, wie meinem, Russland, Geschichte als etwas, das vorbestimmt ist oder von Machthabern bestimmt wurde, und auf das einfache Leute gar keinen Einfluss hätten. "
Do so with the confidence that you are not alone. ,"Tun Sie es mit der Zuversicht, dass Sie nicht alleine sind. "
"And when you stop, then the next thing is to look. ","Und wenn Sie anhalten, dann ist der nächste Schritt das Sehen. "
LP: Thank you. ,LP: Ich danke dir. (Applaus) 
But also ... ,Aber außerdem 
"(Laughter) Vagina, vagina, vagina. ","(Gelächter) Vagina, vagina, vagina, es ist egal, wie oft man "
"Well, you don't have to be a whole creature. ","Nun, Sie müssen kein komplettes Wesen sein. "
"Now, when I started working on object detection, it took 20 seconds to process a single image. ","Als ich damit anfing, in der Objekterkennung zu arbeiten, dauerte die Verarbeitung zwanzig Sekunden für jedes einzelne Bild. "
"Pretty good, right? ","Ziemlich gut, nicht? "
"What I wanted to better understand was what's behind that, and why ""thank you for your service"" isn't enough. ","Ich wollte einfach verstehen, welche Gedanken dahinter sind, und warum ""Danke für Ihren Militärdienst"" nicht ausreicht. "
"And what I want to talk to you about today, and share with you, is that our healthcare system, our medical system, is just as bad at predicting what happens to people in it -- patients, others -- as those scouts were at predicting what would happen to Billy Beane. ","Es ist Scheitern. Und in meinem Vortrag heute möchte ich darüber sprechen, dass unser Gesundheitssystem genau so schlecht dabei ist, vorherzusagen, was Leuten darin widerfahren wird – Patienten, anderen – wie diese Talent-Scouts bei der Karriere von Billy Beane. "
"And lastly, what are you going to do to be part of this partnership of aid, government, private sector and the African as an individual? ","Und zu guter Letzt, was werden Sie tun, um ein Teil dieser Partnerschaft zu werden aus Hilfen, Regierung, Privatsektor und dem Afrikaner als Individuum? "
Those side effects accumulate and eventually cause pathology. ,Diese Nebeneffekte akkumulieren und verursachen irgendwann Krankheiten. 
Now don't take these results to the bank just yet. ,Verlassen wir uns noch nicht auf diese Ergebnisse. 
So where would you put your brain on this scale? ,"Nun, wo würden Sie ihr Gehirn auf diesem Maßstab positionieren? "
"And at the end of the four days, your brain is humming and you feel energized, alive and excited, and it's because all these different bits have been put together. ","Und am Ende der vier Tage, brummt das Gehirn und man fühlt sich energiegeladen, lebendig und begeistert, und das ist, weil all die verschiedenen Teilchen zusammengefügt wurden. "
Let me give you just another layer of detail into how this particular mistake functions. ,"Lassen Sie mich Ihnen nur ein paar weitere Details geben, wie genau dieser Fehler funktioniert. "
FG: 2004. ,FG: 2004. 
"So the outcome of my academic research, loads of questionnaires, case studies and looking at a lot of maps, was that a lot of the problems and shortcomings of the public transport system here in Dublin was the lack of a coherent public transport map -- a simplified, coherent public transport map -- because I think this is the crucial step to understanding a public transport network on a physical level, but it's also the crucial step to make a public transport network mappable on a visual level. ","Als Ergebnis meiner wissenschaftlichen Studien, vieler Fragebögen, Fallstudien und nach Ansicht vieler Karten stellte sich heraus, dass viele der Probleme und Schwächen des ÖPNV-Systems hier in Dublin im Fehlen des richtigen ÖPNV-Netzplans liegen – eines einfachen, stimmigen Netzplans – weil das nicht nur ein wichtiger Schritt zum Verständnis eines ÖPNV-Systems auf greifbarem Niveau ist, sondern auch ein wichtiger Schritt, um das ÖPNV-Netz bildlich darstellbar zu machen. "
"But if a young learner can't understand anything in science and learns to hate it because it all sounds like this, that will ruin their chances of success. ","Aber wenn ein junger Schüler nichts in der Wissenschaft versteht und sie hassen lernt, weil alles in ihr so klingt, dann ruiniert das seine Chancen auf Erfolg. "
"Or more to the point, how do you know if a program will ever stop? ","Genauer gesagt, woher weiß man, ob ein Programm je aufhört? "
"I don't even mingle, or start speaking with someone so quickly. ",Ich habe keinen Kontakt aufgenommen oder bald mit jemandem gesprochen. 
(Sighs) [Game over. There is no replay.] (Laughter) So that didn't go over so well. ,"Game Over! Keine Wiederholung! (Applaus) Naja, das lief eher nicht so gut. "
"(Laughter) We all know what's good about it, so I'm going to talk about what's bad about it. ","(Lachen) Wir wissen alle was gut daran ist, also werde ich darüber was schlecht daran ist. "
"First, it allows us to showcase our Arab filmmakers and voices to one of the most cosmopolitan cities in the world, New York City. ","Zunächst bietet es eine Darstellungsmöglichkeit für unsere arabischen Filmemacher und Stimmen in einer der kosmopolitischsten Städte der Welt, New York City. "
OK? ,Okay? 
BG: Thank you very much. ,BG: Vielen Dank. 
Are there lessons here we can all take home and use? ,"Gibt es Erkenntnisse, die wir umsetzen können? "
"Now, I think it's really important that I pause here for a second and say that I can't take credit for the success of any of those movies. ","Ich denke, es ist wirklich wichtig, dass ich hier kurz innehalte und klarstelle, dass diese Filmerfolge nicht mein Verdienst waren. "
Move away from it and come back to it. ,"Sieh, was passiert. Bewege dich zurück und komme dann wieder näher. "
So this crazy story might be true. ,Also könnte diese verrückte Geschichte stimmen. 
"Now, you're all thinking, yeah, what about the brain tissue? ","Nun denken wir alle, klar, aber wie sieht es mit dem Hirngewebe aus? "
"When we have a situation where we want to change a law in the American Constitution, we don't erase the other one. ","Wenn wir ein Gesetz der amerikanischen Verfassung ändern wollen, dann löschen wir das andere nicht. "
RP: Thank you. ,- Danke. 
There are a lot of ways the people around us can help improve our lives. ,"Es gibt viele Möglichkeiten, wie unsere Mitmenschen unser Leben verbessern können. "
How do you explain drawings and engineering to people who are neither able to read nor write? ,"Wie erklären Sie Menschen Pläne und Konstruktion, die weder lesen noch schreiben können? "
Do you think that's not going to happen? ,"Glauben Sie, es hätte John McCain geholfen? "
"We also have a classroom hives project, where -- this is a nonprofit venture -- we're spreading the word around the world for how honeybee hives can be taken into the classroom or into the museum setting, behind glass, and used as an educational tool. ","Es gibt auch ein Bienen-Schulprojekt, in dem – das ist ein Nonprofit-Unternehmen – in dem wir die Informationen verbreiten, wie Bienenstöcke im Klassenzimmer oder im Museum hinter Glas zur Erziehung benutzt werden können. "
"They were so painful and so confining that all I could think was, how am I ever going to travel the world in these things? ","Sie waren so schmerzhaft und so einengend, dass ich nichts anderes denken konnte, als wie ich je in diesen Dingen um die Welt reisen könnte? "
I hope that's your goal. ,"Und ich hoffe, das ist auch Ihr Ziel. "
"(Laughter) And not frozen water, and not water in a gaseous state, but liquid water. ","(Lachen) Nicht gefrorenes Wasser und keines in gasförmigem Zustand, sondern flüssiges Wasser. "
"So see, here's the thing. ","Also, sehen Sie es ist so. "
So I'll conclude to invite you all to Dead Duck Day. ,Ich schließe ab mit einer Einladung zum Tag der Toten Ente. 
"Leaving something incomplete makes it interesting, and gives one the feeling that there is room for growth."" Thank you. ","Etwas unvollendet zu lassen, macht es erst interessant, und gibt einem das Gefühl, dass Raum bleibt für Wachstum.‟ Danke. "
